R,G,B
190,206,222
50,77,107
0,44,99
56,98,148
106,114,137
135,145,170
65,105,154
5,76,140
0,78,137
2,73,127
23,67,114
58,78,113
97,113,139
126,150,176
138,172,199
121,173,210
106,169,210
79,166,209
45,162,205
18,157,196
10,154,189
23,156,189
42,161,195
63,160,193
77,161,195
91,161,195
96,161,191
97,161,189
101,161,189
104,155,186
105,148,182
109,147,170
98,132,157
102,127,157
86,105,135
87,101,128
74,85,107
71,80,97
132,141,156
254,254,254
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
249,253,252
255,255,253
255,255,253
255,252,251
252,250,255
186,188,200
134,143,160
121,134,153
109,135,158
78,117,146
62,116,152
65,129,165
73,137,172
81,144,175
88,153,185
89,157,192
88,164,190
87,162,191
84,164,197
75,168,201
62,169,201
56,166,199
62,166,201
71,169,204
98,170,208
114,180,215
128,183,214
153,194,224
161,188,215
158,175,201
151,163,189
117,124,150
192,197,201
254,255,255
251,249,252
255,253,255
255,253,254
253,252,250
255,255,253
254,255,250
189,205,220
42,87,126
0,71,128
1,85,147
4,88,150
0,80,140
0,71,124
25,84,128
124,140,156
200,207,215
255,251,248
255,254,246
255,255,250
250,250,248
255,255,255
247,246,244
200,228,232
148,155,163
88,89,107
11,47,81
0,78,126
0,80,129
36,89,123
192,197,219
234,249,254
251,255,254
255,254,246
255,248,243
221,221,229
124,139,160
20,44,78
92,120,159
241,255,249
246,241,248
246,243,254
204,218,218
226,235,230
168,163,170
54,74,99
1,67,101
4,83,140
4,89,146
86,157,203
196,230,255
230,234,246
231,230,244
214,220,234
119,128,137
0,42,76
2,59,112
11,76,142
80,132,182
208,229,248
217,218,213
235,235,237
214,221,237
82,89,107
0,28,67
0,57,117
4,65,130
20,62,112
114,131,159
225,229,241
255,254,255
248,255,255
251,255,255
248,247,252
223,217,227
186,183,202
109,116,145
27,44,87
14,40,89
157,169,193
236,245,255
252,255,255
253,252,255
236,234,247
234,235,255
184,192,211
106,122,138
8,38,72
2,46,91
95,134,173
209,218,233
255,252,251
254,255,255
231,247,255
215,233,253
159,167,180
52,69,89
2,49,95
0,64,133
34,89,146
108,122,149
97,105,128
73,106,149
7,68,131
0,75,129
4,70,118
36,65,109
78,84,118
110,127,153
125,161,187
133,172,205
114,174,211
95,166,208
65,162,205
31,160,202
8,157,197
4,154,189
21,155,190
40,159,193
63,160,193
77,161,195
91,161,195
96,161,191
100,161,190
103,160,189
106,155,187
108,148,183
110,146,170
101,133,158
101,124,155
89,104,135
90,100,127
87,92,112
121,125,137
175,179,188
254,254,254
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
251,255,254
254,255,253
255,255,251
254,250,249
255,254,255
203,203,213
148,154,170
128,136,155
109,135,158
80,117,146
62,116,152
67,129,166
75,138,171
84,145,176
90,153,186
92,158,193
90,164,189
89,163,192
86,165,196
79,169,203
65,170,202
57,167,200
60,167,201
71,169,206
92,170,208
109,179,213
119,178,210
146,191,220
159,193,220
159,183,209
156,172,198
122,133,161
142,147,166
235,235,247
255,253,254
255,251,248
255,255,251
252,255,253
254,255,253
253,254,249
247,248,252
127,148,165
25,82,125
0,79,142
0,87,154
10,89,145
15,92,148
0,84,149
18,70,110
20,57,86
83,105,119
135,148,154
166,177,183
150,163,172
140,150,162
86,94,107
22,58,84
0,35,64
2,50,88
10,80,131
0,75,137
0,88,151
24,100,152
33,87,131
113,140,167
161,183,204
137,153,168
102,118,133
42,69,90
6,51,84
18,79,124
4,75,127
63,101,120
154,175,194
172,184,198
130,149,156
82,109,120
27,58,86
7,62,101
8,90,137
10,113,180
5,95,148
34,109,151
36,95,135
35,71,105
45,65,90
36,63,90
0,45,78
0,66,116
2,68,129
6,67,134
37,86,142
57,93,125
32,57,77
40,60,85
26,46,83
3,38,76
6,52,101
5,64,124
3,66,133
0,49,111
9,47,96
88,111,145
115,129,155
153,165,179
154,167,184
111,125,151
58,73,102
23,42,75
0,15,55
0,38,90
4,56,114
25,58,103
85,111,144
148,165,183
171,178,194
134,140,162
92,107,136
6,32,65
2,37,69
13,60,102
3,73,135
0,67,126
83,112,142
148,151,160
158,169,187
115,139,167
58,78,103
2,36,74
6,41,81
10,61,114
1,70,137
2,67,131
38,82,129
81,114,155
17,56,99
8,62,124
0,71,122
10,71,115
54,69,110
101,97,130
123,145,169
126,172,198
125,171,207
105,170,208
81,163,203
49,156,200
18,155,199
0,155,195
1,155,191
21,155,190
39,158,192
62,159,192
76,160,194
90,160,194
96,159,190
100,161,190
104,161,190
108,154,187
109,147,183
108,142,169
103,133,161
101,122,153
94,107,139
95,100,129
100,103,120
171,171,179
214,215,217
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,254,254
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
251,255,255
254,255,253
255,254,250
254,250,247
255,253,255
215,214,222
159,162,177
133,140,159
110,134,158
81,118,147
63,115,152
67,129,166
75,138,171
84,145,176
91,154,187
92,158,193
90,164,189
90,164,191
89,165,197
81,170,204
67,170,203
58,168,201
61,168,202
69,169,205
89,169,206
102,176,211
114,177,208
138,188,215
163,199,225
166,192,219
155,175,202
139,154,183
114,118,147
185,182,199
255,254,255
249,246,239
252,255,250
251,255,253
245,249,248
254,254,252
255,254,250
240,245,248
79,124,155
0,93,157
0,84,152
17,93,145
6,83,139
0,91,166
0,83,156
0,79,138
10,72,113
1,50,83
2,48,82
9,57,97
0,42,88
16,60,107
5,56,111
14,87,138
0,88,139
0,89,147
9,94,161
22,100,172
0,76,143
0,91,151
27,64,108
0,39,80
11,53,91
13,63,100
0,59,97
0,79,122
0,95,143
0,96,149
11,84,139
5,58,100
6,43,72
13,59,92
0,66,117
0,76,139
0,97,162
0,98,159
0,108,182
4,101,152
8,93,134
7,93,144
0,58,108
19,59,94
13,61,97
0,70,121
0,75,137
4,77,145
7,66,136
10,62,120
0,44,87
5,51,87
3,42,85
8,40,91
0,48,102
0,55,110
6,66,128
0,58,126
2,69,139
9,64,129
0,33,84
15,43,83
18,27,56
7,27,64
0,24,71
10,51,105
0,41,93
3,54,107
6,67,122
0,61,118
2,48,108
20,58,103
3,30,59
9,27,51
15,36,67
0,32,75
1,51,100
0,62,113
6,62,109
0,67,140
0,68,141
13,55,95
23,38,59
7,32,62
3,38,78
8,38,74
0,59,127
5,60,117
10,58,107
12,71,127
0,73,141
0,70,138
0,47,104
18,65,111
9,59,120
0,72,120
16,74,114
68,75,117
117,107,141
135,157,181
129,179,206
121,170,211
95,168,203
73,158,199
39,150,195
10,151,196
0,155,195
0,155,193
21,155,190
40,157,192
62,159,192
76,160,194
90,160,194
96,159,190
100,161,190
105,160,190
109,155,188
109,147,183
110,141,169
109,136,166
103,122,155
98,109,141
92,96,123
97,99,114
185,184,190
218,218,216
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,254,254
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,253,253
255,255,255
254,254,255
255,255,255
234,234,236
203,202,207
137,136,141
119,130,148
92,113,140
78,113,151
67,121,159
74,139,171
86,153,180
87,151,179
99,158,192
98,162,197
96,165,196
92,167,196
84,170,197
76,170,198
69,170,200
62,169,201
59,167,203
74,174,200
87,177,204
106,181,210
129,186,215
151,192,222
162,193,222
159,182,213
149,170,199
123,127,162
120,124,149
209,211,223
254,255,255
248,249,244
255,255,253
254,255,255
249,252,255
250,253,244
254,255,250
197,214,221
76,122,156
2,83,148
0,88,168
7,91,164
15,83,144
0,92,160
0,93,160
0,90,153
0,81,142
0,80,137
1,86,141
1,86,141
0,81,136
0,90,153
0,90,153
0,91,154
0,91,154
0,91,154
0,92,155
0,92,155
1,93,156
0,87,150
0,87,150
0,89,152
0,90,153
0,92,154
0,95,158
0,96,159
0,98,160
0,99,161
0,98,160
0,96,158
0,95,157
0,95,157
0,97,159
0,99,161
1,101,163
0,101,162
0,100,162
0,97,158
0,94,155
1,90,150
1,85,147
1,81,142
1,79,141
0,73,138
0,71,135
0,68,133
0,66,131
0,63,127
0,61,126
2,59,126
2,60,124
1,60,126
1,60,126
1,60,126
1,60,126
1,60,126
1,60,126
1,60,126
1,60,126
0,56,120
0,56,120
0,56,120
0,57,121
0,57,121
0,58,122
0,58,122
0,58,122
0,60,120
0,59,119
0,58,118
0,58,118
0,59,119
1,61,121
3,63,123
4,64,124
1,65,127
1,65,127
1,65,127
0,64,126
1,62,125
1,62,125
0,61,124
0,61,124
9,63,133
0,63,130
0,68,129
0,74,133
0,73,132
0,67,131
3,64,131
11,63,136
14,71,124
17,61,106
43,69,104
90,104,131
130,144,170
137,167,195
121,171,206
106,169,210
76,159,201
43,157,194
15,153,192
6,149,193
0,151,192
0,155,188
10,154,188
46,149,192
62,157,189
76,161,192
91,162,194
97,160,191
99,160,188
103,160,187
109,156,186
111,149,185
112,140,177
107,132,162
108,126,150
103,113,138
89,93,120
93,94,115
184,184,194
219,219,217
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,253,253
255,255,255
254,254,255
255,255,255
235,235,237
215,214,219
163,162,167
122,131,148
92,112,139
77,113,149
69,121,160
75,138,171
87,152,180
88,152,180
100,159,191
100,163,196
98,164,196
92,167,196
86,170,198
77,171,197
70,171,201
62,169,201
60,168,204
70,171,201
81,174,205
99,178,209
122,183,214
144,189,220
160,193,224
163,188,218
160,181,210
149,155,187
117,123,147
127,130,145
225,225,233
255,255,255
239,239,239
254,255,255
254,255,255
253,253,255
255,255,255
251,255,255
178,204,221
61,113,150
0,75,131
0,88,153
0,91,159
2,88,149
1,87,148
2,88,147
5,91,150
4,90,149
0,89,147
2,92,152
8,98,158
0,90,153
0,90,153
0,90,153
0,90,153
0,90,153
0,91,154
0,91,154
0,91,154
2,90,153
2,90,153
2,92,155
1,93,156
1,95,157
0,97,160
1,99,162
0,100,162
1,101,163
1,101,163
0,100,162
0,99,161
0,99,161
0,100,162
2,102,164
3,103,165
0,100,162
0,99,161
1,97,158
0,93,154
0,89,149
2,83,146
0,80,141
0,78,140
0,71,137
0,70,134
0,68,133
0,65,131
0,63,127
0,61,126
2,59,126
2,60,124
1,60,126
1,60,126
1,60,126
1,60,126
1,60,126
1,60,126
1,60,126
1,60,126
0,58,122
0,58,122
0,58,122
0,58,122
1,59,123
1,59,123
1,59,123
1,59,123
2,62,124
1,61,123
0,60,122
0,59,121
0,60,122
1,61,123
3,63,125
4,64,126
1,65,127
1,65,127
1,65,127
0,64,126
0,64,126
2,63,126
2,63,126
2,63,126
3,67,129
6,70,134
6,71,137
3,68,136
0,66,131
0,68,130
0,72,131
1,76,133
15,57,105
33,66,109
71,90,123
112,126,153
137,157,182
134,171,200
110,170,207
92,165,206
58,155,198
29,153,191
9,148,189
5,146,192
0,148,191
0,153,188
10,153,187
43,151,190
62,157,189
77,160,192
91,162,194
97,160,191
99,160,188
104,160,187
109,156,186
111,149,185
114,142,179
110,135,165
106,124,148
98,110,134
92,96,123
98,99,120
182,182,192
228,230,229
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
